movie_id,cast_name,writer,producer,director
9003,"Andrew Robinson,Clare Higgins,Ashley Laurence,Sean Chapman,Oliver Smith,Robert Hines,Anthony Allen,Leon Davis,Michael Cassidy,Frank Baker,Kenneth Nelson,Gay Baynes,Niall Buggy,Dave Atkins,Oliver Parker,Doug Bradley,Nicholas Vince,Simon Bamford,Grace Kirby,Sharon Bower,Raul Newney,Pamela Sholto",Clive Barker,Christopher Figg,Clive Barker
347126,"Hayley Orrantia,Melissa Joan Hart,Jesse Metcalfe,David A.R. White,Ray Wise,Robin Givens,Ernie Hudson,Pat Boone,Gianna Simone","Cary Solomon,Chuck Konzelman",,Harold Cronk
10092,"Julian Morris,Lindy Booth,Jared Padalecki,Jon Bon Jovi,Sandra McCoy,Paul James,Jesse Janzen,Ethan Cohn,Anna Deavere Smith,Erica Yates,Jane Beard,Ranel Johnson,Ashleigh Pixley,Michael Kennedy,Jarvis W. George,Shauna Sauls,Sabrina Gilbert,Shannon Cusack,Gary Cole,Kristy Wu",,"Steven Butensky,Beau Bauman,Gene Klein,Seth Gordon",Jeff Wadlow
10643,"Takehiro Murata,Naomi Nishida,Mayu Suzuki,Hiroshi Abe,Sakae Kimura,Bengaru,Yoshiyuki Omori,Masahiko Nishimura,Tsutomu Kitagawa",,Shogo Tomiyama,Takao Okawara
46705,"Ryan Gosling,Michelle Williams,Mike Vogel,John Doman,Faith Wladyka,Marshall Johnson,Jen Jones,Maryann Plunkett,James Benatti,Barbara Troy,Carey Westbrook,Ben Shenkman,Eileen Rosen,Enid Graham,Ashley Gurnari",,"Lynette Howell,Alex Orlovsky,Jamie Patricof,Carrie Fix",Derek Cianfrance
546,"Felicity Huffman,Kevin Zegers,Danny Burstein,Maurice Orozco,Graham Greene,Stella Maeve,Teala Dunn,Grant Monohon,Burt Young,Carrie Preston,Paul Borghese,Fionnula Flanagan",,"Rene Bastian,Linda Moran,Lucy Cooper",Duncan Tucker
76487,"Fernanda Andrade,Simon Quarterman,Evan Helmuth,Ionut Grama,Suzan Crowley,Bonnie Morgan,Brian D. Johnson,John Prosky,Claudiu Istodor,Claudiu Trandafir","William Brent Bell,Matthew Peterman","Matthew Peterman,Morris Paulson",William Brent Bell
5722,"Dolly Read,Cynthia Myers,Marcia McBroom,John Lazar,Michael Blodgett,Edy Williams,Erica Gavin,Phyllis Davis,Harrison Page,Duncan McLeod,James Iglehart,Charles Napier,Princess Livingston,Stan Ross,Lavelle Roby,Haji,Karen Smith,Sebastian Brook,Coleman Francis,Pam Grier,Russ Meyer,Garth Pillsbury",,Russ Meyer,Russ Meyer
39833,"Richard Egan,Debra Paget,Elvis Presley,Robert Middleton,William Campbell,Neville Brand,Mildred Dunnock,Bruce Bennett,James Drury,Russ Conway,Ken Clark,Barry Coe,L.Q. Jones,Dick Sargent",,David Weisbart,Robert D. Webb
1781,"Al Gore,Billy West,Ronald Reagan,George W. Bush,George H. W. Bush",,"Lawrence Bender,Scott Z. Burns,Laurie Lennard",Davis Guggenheim
18712,"John Wayne,John Agar,Adele Mara,Forrest Tucker,Wally Cassell,James Brown,Richard Webb,Arthur Franz,Julie Bishop,James Holden,Peter Coe,Richard Jaeckel,William Murphy,George Tyne,Hal Baylor,John McGuire,Martin Milner,Leonard Gumley,William Self,David M. Shoup,H.P. Crowe,Harold G. Schrier,Rene A. Gagnon,Ira H. Hayes,John H. Bradley,Conrad Binyon,David Clarke,Fred A. Datig,Bruce Edwards,Dorothy Ford,Carole Gallagher,Fred Graham,Don Haggerty,Gil Herman,William Hudson,I. Stanford Jolley,Dickie Jones,Billy Lechner,Mickey McCardle,Roger McGee,Al Murphy,Judy Sochor,Glen Vernon,Steve Wayne,Dick Wessel,Ted White,John Whitney,Joy Windsor",,,Allan Dwan
7944,"Mick Jagger,Keith Richards,Charlie Watts,Ronnie Wood,Christina Aguilera,Jack White,Buddy Guy,Dorothy Howell Rodham,Blondie Chaplin,Tim Ries,Michael Davis,Kent Smith,Benicio del Toro",,"Victoria Pearman,Michael Cohl,Zane Weiner,Steve Bing",Martin Scorsese
171424,"Lorenza Izzo,Ariel Levy,Sky Ferreira,Nicolas Martinez,Kirby Bliss Blanton,Magda Apanowicz,Daryl Sabara,Aaron Burns,Ignacia Allamand,Mary Dunworth,Cody Pittman,Stefano Villabona,Richard Burgi,Antonieta Pari,Tatiana Panaifo,Percy Chumbe,Eusebio Arenas,Sally Rose",,"Eli Roth,Molly Conners,Miguel Asensio,Christopher Woodrow",Eli Roth
361475,"Juliet Stevenson,Alex Lawther,Finbar Lynch,Niamh Cusack,Patrice Juiff",Andrew Steggall,"Pietro Greppi,Cora Palfrey,Guillaume Tobo",Andrew Steggall
113947,"John Hawkes,Helen Hunt,William H. Macy,Moon Bloodgood,Annika Marks,W. Earl Brown,Blake Lindsley,Adam Arkin,Robin Weigert,Robin Weigert,Ming Lo,Rusty Schwimmer,Jennifer Kumiyama,Tobias Forrest,Jarrod Bailey,James Martinez,Daniel Quinn,B.J. Clinkscales,Rhea Perlman",Ben Lewin,"Stephen Nemeth,Ben Lewin,Judi Levine",Ben Lewin
18570,"Michael Pollan,Eric Schlosser,Richard Lobb,Vince Edwards,Carole Morison","Robert Kenner,Elise Pearlstein,Kim Roberts",,Robert Kenner
83860,"Rachel Hendrix ,Jason Burkey,Robert Amaya ,John Schneider","Jon Erwin,Cecil Stokes",,"Andrew Erwin,Jon Erwin "
41469,"Hope Davis,Philip Seymour Hoffman,Holland Taylor,Alan Gelfant,Jason Lewis",Brad Anderson,,Brad Anderson
244772,"Kristen Wiig,Bill Hader,Luke Wilson,Ty Burrell,Boyd Holbrook,Joanna Gleason,Kathleen Rose Perkins,Ian Hyland,Adriane Lenox,Sydney Lucas,Eddie Schweighardt,Paul Castro Jr.,Benjamin McGowan,Genevieve Adams,Truck Hudson,Cliff Moylan","Mark Heyman,Craig Johnson","Jennifer Lee,Stephanie Langhoff,Jacob Pechenik",Craig Johnson
50837,"Elizabeth Olsen,Hugh Dancy,John Hawkes,Sarah Paulson,Brady Corbet,Maria Dizzia,Julia Garner,Louisa Krause,Christopher Abbott,Adam David Thompson,Gregg Burton,Allen McCullough,Lauren Molina,Tobias Segal",,"Antonio Campos,Josh Mond,Chris Maybach,Patrick Cunningham",Sean Durkin
248774,"Jenny Slate,Jake Lacy,Gaby Hoffmann,Paul Briganti,Stephen Singer,Richard Kind,Polly Draper,Gabe Liedman,Cindy Cheung,Ernest Mingione,Cyrus McQueen,David Cross,Maciek Jasik,Jennifer Kim,Suzanne Lenz,Emily Tremaine,Stacey Sargeant,Brenda Birkeland,Kelly Frances Ramsey,Judith Reid,Robert Conant,Karla Conford,Norm Gennarelli,Pat Keegan,Angeliki Koutsos,Jackline F. Lamiscarre,Eileen Landsman,Gail Lott,Peter Mastando,Giuseppe Moreni,Doris Santera,Frances Silverglate,Lucien Wasserman,Elise Widerker,Nicholas Cirillo,Diana Clarke,Samantha Lifson,Karen Maine,Bianca Mitchell,Linda Morris,Rachel Oteo,Sabrina Petrov,Anna Powers,Shannon Richardson,Gabrielle Roberts,Christina Tirado,Mika Alexander,Calaix Alexander,Ramses Alexandre,Carl Banks,Daniel Bennett,Blair Beusman,Mikaila Beusman,Michael Bonfiglio,Gregory Brecher,Lauren Brown,Chelsea Canavan,Claire Christerson,Emmanuel Christian,Chris Clarke,Zachary Collinger,Valeria Cogliania,Daniel DeBiasio,David Delarosa,Mary DelMarco,Spencer Dennis,Derman Deniz,Tiffany Dixon,Allie Dougharty,Ryan Edmunson,Alexandra Ellis,Peter Fairman,Margaret Farmer,Michelle Fetky,Chloe Fitzpatrick,Joseph Gabler,Chad Gardella,Adrine Georges,Noel Gretchin,Lauren Ver Hage,April Hayes,Ashley Hernandez,Samantha Hernandez,Sarah Howard,Kate Hurwitz,Julia Keith,Nicholas Kemp,Saodat Khaimova,Sara Kiener,Joeseph Krings,Justin Lerner,Joseph Lindberg,Bryan Longchamp,Crystal Lonnenberg,Katia Maguire,Bruce McLaverty,Octawie Moore,Amy Novondo,Suzanne Oddo,Joseph Passalucqua,Emily Pena,Joao Perdoma,Kevin Perez,Maresa Poniteh,Courtney Pressler,Giselle Ramirez,Judith Reid,Sarina Roma,Daniel Rubenstein,Sarah Salih,Jonathan Sessa,Joe Sheperd,Danielle Sinay,Conrad Smith,Lyra Smith,David Teitel,Noah Terrien,Frank Tufano,Alison Vingiano,Tiffany Von Higgins,Elizabeth Weitzer,Jamie Williams,Jonathan Wilson,Jordan Winsett,Bryan Woodward,Isabel Yellin,Julie Zimmer,Franklin Zitter",,Elisabeth Holm,Gillian Robespierre
10183,"Melissa Leo,Misty Upham,Charlie McDermott,John Canoe,Jay Klaitz,Dylan Carusona,James Reilly,Mark Boone Junior",,"Heather Rae,Chip Hourihan",Courtney Hunt
159014,"Bette Midler,Mick Jagger,Sting,Sheryl Crow,Bruce Springsteen,Stevie Wonder,Darlene Love,Lou Adler,Stevvi Alexander,Patti Austin,Chris Botti,Merry Clayton,Lisa Fischer,Lynn Mabry,Ula Hedwig",,,Morgan Neville
32456,"Robert Downey Jr.,Natasha Gregson Wagner,Heather Graham,Angel David,Frederique van der Wal",James Toback,Chris Hanley,James Toback
49963,"Catherine Keener,Anne Heche,Liev Schreiber,Randall Batinkoff,Amy Braverman,Miranda Rhyne,Alice Drummond,Todd Field,Kevin Corrigan,Lynn Cohen",,"James Schamus,Ted Hope",Nicole Holofcener
13508,"Martin Sheen,Mel Gibson,Tom Hanks",Chris Paine,,Chris Paine
22597,"Ben Weber,Timothy Olyphant,Matt McGrath,Zach Braff,Dean Cain,Chris Payne Gilbert,Nora Burns,John Brandon,John Mahoney,Nia Long,Mary McCormack,Justin Theroux,Billy Porter,Diane McBain,Andrew Keegan",Greg Berlanti,"Joseph Middleton,Mickey Liddell",Greg Berlanti
9707,"Bruce Campbell,Ossie Davis,Ella Joyce,Heidi Marnhout,Bob Ivy,Edith Jefferson,Larry Pennell,Reggie Bannister,Daniel Roebuck,Daniel Schweiger,Harrison Young,Linda Flammer,Cean Okada,Solange Morand,Karen Placencia",,"Don Coscarelli,Jason R. Savage,Ronnie Truss,Mark Wooding",Don Coscarelli
37532,"Saul Williams,Sonja Sohn,Bonz Malone,Beau Sia",,,Marc Levin
26791,"Richard Dutcher,Matthew A. Brown,Wilford Brimley",Richard Dutcher,,Richard Dutcher
56666,"Hrithik Roshan,Karisma Kapoor,Jaya Bachchan,Neha,Bikram Saluja,Sushmita Sen,Isha Koppikar,Manoj Bajpayee,Johnny Lever,Savita Prabhune,Asha Sachdev","Javed Siddiqui,Khalid Mohammed",,Khalid Mohammed
8675,"Trey Parker,Dian Bachar,Matt Stone,Ron Jeremy,Michael Dean Jacobs,Robyn Lynne Raab,Andrew Kemler,David Dunn,Joseph Arsenault,Marcus Vaughn,Joseph Moore,Jeffery Bowman,John Marlo,Chasey Lain,Masao Maki,Jill Kelly,Toddy Walters,Juli Ashton,Jeff Schubert,Desi Singh,Jason McHugh,Thom Klohn,Anna Kazuki","Trey Parker,Matt Stone",Trey Parker,Trey Parker
13132,"Paul Schneider,Zooey Deschanel,Danny McBride,Maurice Compte,Heather McComb,Shea Whigham,Patricia Clarkson,Summer Shelton",David Gordon Green,,David Gordon Green
47686,"David Arquette,Brad Hunt,Kathryn Erbe,Patrick McGaw,Cathy Moriarty",,,
46989,"Margaret Colin,Agnes Bruckner,David Strathairn,Frances Fisher,A.J. Buckley,Regan Arnold,Sarah Buehler,Dustin Sterling,Michael Joseph Thomas Ward,Wayne Armstrong,Aftab Pureval,Wendy Lardin,Greg Miller,Michael Raysses",Karen Moncrieff,,Karen Moncrieff
192132,"Emma Roberts,Jack Kilmer,Nat Wolff,James Franco,Zoe Levin,Val Kilmer,Keegan Allen,Chris Messina,Margaret Qualley,Colleen Camp,Olivia Crocicchia,Christian Madsen,Don Novello,Talia Shire,Claudia Levy,Jacqui Getty,Andrew Lutheran,Bo Mitchell,Bailey Coppola,Brennen Taylor,Atlanta Decadenet,Anna Thea Bogdanovich,Micah Nelson,Timothy Starks,Emma Gretzky,Janet Jones,Genevieve Penn,Jesse Jo Stark,Jake Nordwin,Jamal Hammadi,Marshall Bell,Laney Fichera,Greta Seacat,Nathalie Love,Sandra Seacat,Jessica Elle Taylor,Janet Song,Janet Salter,Amelia Burstyn,Grear Patterson,Nick Stewart",,"Vince Jolivette,Miles Levy,Sebastian Pardo,Adriana Rotaru",Gia Coppola
24424,"Fouad Habash,Nisrine Rihan,Elias Saba,Youssef Sahwani,Abu George Shibli,Ibrahim Frege,Scandar Copti,Shahir Kabaha,Hilal Kabob,Ranin Karim,Eran Naim,Sigal Harel,Tamar Yerushalmi,Moshe Yerushalmi","Scandar Copti,Yaron Shani",,"Scandar Copti,Yaron Shani"
13198,"Patrick Fugit,Shannyn Sossamon,Shea Whigham,Leslie Bibb,Will Arnett,Tom Waits,John Hawkes,Mark Boone Junior,Clayne Crawford,Abraham Benrubi,Chase Ellison,Nick Offerman,Sarah Roemer,Amy Seimetz,Azura Skye,Mikal P. Lazarev,Cameron Bowen,Adam Gifford,Mary Pat Gleason,Zia Harris",,"Chris Coen,Tatiana Kelly,Mikal P. Lazarev",Goran Dukic
244267,"Michael Pitt,Brit Marling,Steven Yeun,Archie Panjabi,Cara Seymour,Venida Evans,William Mapother,Crystal Anne Dickinson,Kashish,Christopher Santamaria,Sebastian Santamaria,Dorien Makhloghi,Charles W. Gray,Johns Schiumo,Farasha Baylock,Ako,Rhonda Ayers",,"Mike Cahill,Hunter Gray,Alex Orlovsky",Mike Cahill
21413,"Shia LaBeouf,Elden Henson,Amy Smart,Billy Kay,Kathleen Quinlan,Shiri Appleby,William Sadler,Ray Wise",Erica Beeney,"Chris Moore,Jeff Balis","Kyle Rankin,Efram Potelle"
123678,"Anwar Congo,Herman Koto,Syamsul Arifin,Ibrahim Sinik,Yapto Soerjosoemarno,Safit Pardede,Jusuf Kalla,Adi Zulkadry,Haji Anif,Sakhyan Asmara",,"Christine Cynn,Michael Uwemedimo","Joshua Oppenheimer,Christine Cynn,Anonymous"
13362,"Brian Keith Allen,Moazzam Begg,Christopher Beiring,Alex Gibney",Alex Gibney,,Alex Gibney
39183,"Franz Beckenbauer,Carlos Alberto,Raphael de la Sierra,Phil Woosnam,Jay Emmett,Werner Roth,Peppe Pinton,Giorgio Chinaglia,Shep Messing,Clive Toye,Ahmet Ertegun,Matt Dillon",,,"Paul Crowder,John Dower"
62402,"Aasheekaa Bathija,Thomas Garvey,Kumar Gaurav,Rufus Graham,Asim Mujahid,Kiran Pande,Amit Patel,Henry Rodney,Bobby Routh,Shalini Singh,Kern Wasan,Neville Williams,Kenn Woodard",Rohit Jagessar,,Rohit Jagessar
206412,"Laura Kirk,Nat DeWolf,Griffin Dunne,Daniel London,Sandra Bullock,Carrie Fisher,Melissa Gilbert,Spike Lee,Charlie Sheen,Mira Sorvino,Penelope Ann Miller,Robert Rodriguez",,,Griffin Dunne
201132,"Genevieve Bachman,William Brotman,Michael Christiansen,Tom Hamann,George Lampman,Peter Lund,Keri Nelson,Anthony Powell,Andrew Velman,Christine Powell","Anthony Powell,Simon Price",Anthony Powell,Anthony Powell
251471,"Jason Bateman,Matthias Klie","Kief Davidson,Daniel Junge,Davis Coombe","Daniel Junge,Brendan Kiernan,Chris Brown","Kief Davidson,Daniel Junge"
112456,"Randy Wayne,John Schneider,Rosanna Arquette,Sean Michael Afable,Jason Dundas,Matthew Ziff","Daniel Backman,Johnny Remo",Johnny Remo,Johnny Remo
20296,"Anil Kapoor,Sunil Shetty,Arshad Warsi,Emraan Hashmi,Irrfan Khan,Sushma Reddy,Tanushree Dutta,Emma Bunton",,,Vivek Agnihotri
25983,"Jocelin Donahue,Mary Woronov,Greta Gerwig,AJ Bowen,Heather Robb,Darryl Nau,Brenda Cooney,Tom Noonan,Dee Wallace",,"Josh Braun,Larry Fessenden,Roger Kass,Peter Phok",Ti West
66195,"David Hyde Pierce,Clayne Crawford,Nathaniel Parker,Helen Reddy",,,Nick Tomnay
16155,"Sam Rockwell,Steve Zahn,Paul Giamatti,Mark Ruffalo,Josh Pais,Michael Lerner,Christina Kirk,Harvey Fierstein,Michael Showalter,John Hamburg,Raymond Serra,Ray Iannicelli,Ali Marsh,Jacob Reynolds,Peter Dinklage",John Hamburg,"Andrew Hauptman,Jeffrey Clifford,Ellen Bronfman,Jonathan Cohen",John Hamburg
46727,"Jesse Bradford,Jordan Brower,Jonathan Taylor Thomas,Daryl Hannah,Tiffani Thiessen,Patsy Kensit,Justin Urich,Adrienne Frantz,Patrick Renna,Erik Alexander Gavica,Timothy McNeil,Brian Stark,Warren G.,Richard Balin,Jaime Bergman,Susan Gayle Clay,Lucy Dawn,Kaleb Dixon,Shevonne Durkin,Jason Ellsworth,Bill Farmer,Stephanie Granda,John Jett,Bill Cho Lee,Angela Little,Faith McDevitt,Sam Menning,Del Monroe,Cynthia Palmer,David Parker,Michael Roddy,Neil Ross,Nafisah Sayyed,Steve Schirripa,Benjamin Shelfer,Peter Thomas,Milo Ventimiglia,Nick Whelan,Preston Acuff,Dan Harris,Taryn Manning",Nickolas Perry,"George Furla,Randall Emmett,Jeff Rice,Rodney Omanoff",Nickolas Perry
55180,"Dan Zukovic,Mark Ruffalo,Sibel Ergener,James Lorinz,Yul Vazquez,Louis Mustillo,Blaine Capatch",,,Dan Zukovic
29015,"Jordan Ladd,Rob Lowe,Jamie Kennedy,Thomas Haden Church,James Gunn,Paget Brewster,Sean Gunn,Judy Greer,Jim Zulevic,Lauren Cohn,Jenna Fischer",James Gunn,,Craig Mazin
91122,"Hallee Hirsh,Theresa Russell,Shiloh Fernandez,Will Rothhaar",Becky Smith,,Becky Smith
18206,"Colin Hanks,Jordana Spiro,Jonathon Trent,Alex Boling,Tony Armatrading",Eric Nicholas,,Eric Nicholas
320146,"Benjamin Dickinson,Nora Zehetner,Dan Gill,Alexia Rasmussen,Gavin McInnes,Reggie Watts,H. Jon Benjamin,Paul Manza,Jay Eisenberg,Himanshu Suri,Meredith Hagner,Jake Lodwick,Geneva Carr,Robert Bogue,Jessica Blank,Austin Ku,Jamie Dolan,Kathy Kelly Christos,Graig Churchill,Emily Davis,Dipali Desai","Benjamin Dickinson,Micah Bloomberg","Melody C. Roscher,Craig Shilowich,Mark De Pace,Zachary Mortensen",Benjamin Dickinson
13856,"Michael Rapaport,Josh Peck,Robert Baker,Jack Kehler,Alexandra Holden,Ian Bohen,Christopher Darga,Paul Blackthorne",,,"Hal Haberman,Jeremy Passmore"
219716,"Park Overall,Veronica Cartwright,Freddie Prinze Jr.,Don Harvey,Jamie Kennedy,Steven Petrarca,Grace Zabriskie,Octavia Spencer,Frances Bay",,,Darren Stein
43630,,,,
56491,"Mariel Hemingway,David Keith,David Millbern,Jill Bennett,Sydney Jackson,Robbie Magasiva,Patrick Kake,Lee Tuson,James Gaylyn,Rene Naufahu,Stuart Devenie,Paul Dzenkiw,Jesse Hutch,Alison Hofer",,,
99826,"Frank Whaley,Carla Gugino,Ethan Hawke,Lynn Cohen,Jillian Stacom","Frank Whaley,Jonathan Marc Sherman",,Frank Whaley
186935,"Armando Espitia,Andrea Vergara,Linda Gonzalez,Juan Eduardo Palacios,Kenny Johnston",Amat Escalante,,Amat Escalante
357441,"Shehzad Sheikh,Ayesha Omar,Yasir Hussain,Javed Sheikh",,,
19344,"Erin Kelly,Diane Gaidry,Laura Breckenridge,Michelle Horn,Gustine Fudickar,Ilene Graff,Kevin McCarthy,Markus Flanagan,Karen Teliha,Marla Maples,Greg Joelson,Wendy Schaal,Gregory Carroll,Shawn Thompson,Leslie Andrews,Austin Highsmith,Scott Chaster,Jake Newton,Marc Dold,Daniel Fritz,Chris Holder,Josh Silberman,Rita Obermeyer,John Farley,Jenny Green",,,Katherine Brooks
242083,"Meredith Hagner,Matt Walsh,James Adomian,Jake Cherry,Derek Waters,Wyatt Cenac,Amy Sedaris,David Koechner,Jason Ritter,Amy Carlson,Jessie Ennis,Erinn Hayes,Michael Cera,Kurt Braunohler,Julia Stiles,Janet Krupin,Danny Flaherty,Rosemary Howard,Russ Tamblyn,Mela Hudson",David Cross,,David Cross
18869,"Edward Furlong,Rachael Bella,William Sadler","Randall Rubin,Jon Schroder",,"Randall Rubin,Jon Schroder"
26673,"Randy Wayne,Jareb Dauplaise,Lauren C. Mayhew,Dan Levy,Katerina Mikailenko",Robert Bennett,"Robert Bennett,William Garcia",Robert Bennett
41830,"Oliver Reed,Clifford David,Ann Lynn,Louise Sorel,Mike Pratt,Maurice Browning,Jonathan Burn,Annette Robertson,Alison Seebohm,Barbara Lott,Eddie Albert,Katherine Woodville",Marc Behm,,Guy Hamilton
37694,"Vernel Bagneris,Marcus Chait,Michael Ciesla",,,Mary Pat Kelly
63287,"Jennifer Lawrence,Selma Blair,Bokeem Woodbine,Sophia Bairley,Casey Tutton,Jayce Ryan,Natalie West,David Alan Grier,Andrew Rothenberg,Danielle Campbell,Clarke Peters","Lori Petty,David Alan Grier","Stephen J. Cannell,Michael Dubelko",Lori Petty
335874,"Barbara Hershey,Joe Mantegna,Diane Venora,James Naughton,Natalie Dreyfuss,Jordan Baker",,,Charlie Levi
34592,"Janette Armand,Doug Fahl,Cooper Hopkins,Bill Johns,Russell Hodgkinson,Ali Hamedani,Cornelia Moore,James Mesher,Andrew Hyde,Brendon Ryan Barrett,Victoria Drake,Linda Jensen,Sydney Sweeney,Jake Gear,Erik Lagace,Kevin Hamedani,Richard Carmen,John Kobasic","Kevin Hamedani,Ramon Isao",,Kevin Hamedani
92635,"Shanley Caswell,Maureen McCormick,Eric Roberts,Tim Abell,R.J. Cantu,Chase Bennett,Chelsea Rae Bernier,Camille Cregan,Eileen Dietz,Aaron Jaeger ,Zach Cuddeback",,Jeffrey Schenck,David DeCoteau
258755,"Adil Koukouh,Ana Wagener,Alex Angulo",Mikel Rueda,,Mikel Rueda
96534,"Ken Duken,Nicole Beharie,Reg E. Cathey,Marlene Forte,Laith Nakli","Christoph Silber,Stefan C. Schaefer",,Stefan C. Schaefer
21283,"Wesley Jonathan,Chrystee Pharris,Anthony Anderson","Sean Alexander Jefferson,Bryan Anthony Pierre",,Michael Taliferro
272724,"Tom Berenger,Ashley Hayes,Eric Roberts,Bart Voitila,Oliver Rayon,Randy Jay Burrell,Daniel Dannas",Rolfe Kanefsky,David DeCoteau,David DeCoteau
84178,"Kate Bosworth,Lake Bell,Jay Paulson,Katie Aselton,Will Bouvier,Anslem Richardson,Carl K. Aselton III",,Adele Romanski,Katie Aselton
101179,"Liam Boyle,Jack Gordon,Florence Hall,David Oakes,Jennie Jacques,Tom Kane,Jason Maza,David Sterne,Alexander Vlahos",Matthew McGuchan,"Rupert Jermyn,Richard Johns",Robert Heath
52462,"Pierre Dulat,Andrea Edmondson,Summer Nguyen,Lydia McLane,Steven Wollenberg,Magi Avila",D. Stevens,,D. Stevens
269057,"Jane Levy,Peter Stormare,Justin Chatwin,David Reale,Kristian Bruun,Chloe Rose,Boyd Banks,Ian Matthews,Sidney Leeder,Stephen Joffe,Christian Lloyd,Madeleine Bisson,Jennifer Goodhue,Michel Issa Rubio,Rochelle LaBrecque,Martin Samuel,Kalie Hunter,Kevin Howe,Andrea Ciacci,Joe Perez",Jeffrey St. Jules,,Jeffrey St. Jules
287524,"Thomas Dekker,Robert Englund,Cleopatra Coleman,Fiona Dourif,Kevin Gage,Bonnie Morgan,Brandon Beemer,Felisha Terrell,Angelina Armani,Ryder Gage,Rod Fielder,Nathan Andrew Read,Corey Taylor,Ruth Barker","Robert Hall,Aaron Drane","Aaron Drane,Mark Benton Johnson",Robert Hall
206213,"Martin Copping,Danny Trejo,Clare Niederpruem,Terry Guthrie,Jason Regier","Kevin King,Kurt Knight",,Kevin King
248402,"Luke Perry,Anna Claire Sneed,Leonor Varela",,,Jonathan Meyers
29146,"Cliff Robertson,Claire Bloom,Lilia Skala,Leon Janney,Ruth White,Dick Van Patten,Edward McNally,Barney Martin",,Ralph Nelson,Ralph Nelson
207769,"Ted Levine,Katia Winter,Michael McMillian,Monique Candelaria,Jenny Gabrielle,Chad Brummett,David Midthunder,Cyd Schulte,J.D. Garfield,Vivan Nesbitt,Alex Gianopoulos,William Sterchi",Blair Erickson,"Corey Moosa,Stephanie Riggs,Sean Akers",Blair Erickson
271185,"Britt Robertson,Christian Slater,Justin Long,Martin Sheen,Andy Buckley,Cathryn de Prume,Max Carver,Beckett Gandolfi,Katarina Garcia,Molly Hagan,Max Hoffman,Gia Mantegna,Robert Patrick,Zuleikha Robinson,Jussie Smollett,Lorraine Toussaint,Mindy Robinson",Allison Burnett,"Lauren Avinoam,Nicolas Emiliani,Lauren Hogarth",Allison Burnett
29731,"Kevin Daniels,Michael Boatman,Jeremy Gumbs,Eartha Kitt,Vanessa Williams",Caytha Jentis,,Richard Schenkman
292539,,,,Sanjay Rawal
654,"Marlon Brando,Karl Malden,Lee J. Cobb,Rod Steiger,Pat Henning,Leif Erickson,James Westerfield,Tony Galento,Tami Mauriello,John F. Hamilton,John Heldabrand,Rudy Bond,Don Blackman,Arthur Keegan,Abe Simon,Eva Marie Saint,Martin Balsam,Michael V. Gazzo,Fred Gwynne,Pat Hingle,Scottie MacGregor,Nehemiah Persoff",,Sam Spiegel,Elia Kazan
91070,"Krysten Ritter,Kate Bosworth,Rachel Bilson,Geoff Stults,Justin Kirk,Fallon Goodson,Andrea Savage,Kristen Johnston,Rhys Coiro,Seymour Cassel,Louis Silvers,Jason Biggs,Marguerite Moreau,Colin Egglesfield,Ivan Shaw,Lauren Conrad Tell,Katie Morgan,Nic Novicki,Merrin Dungey,Laura Silverman,Abby Brammell,Jenny Mollen,Bruce Robert Cole,Milana Vayntrub,Devan Leos",,Justin L. Levine,Kat Coiro
2009,"Anamaria Marinca,Laura Vasiliu,Vlad Ivanov,Alexandru Potocean,Adi Carauleanu,Liliana Mocanu,Doru Ana,Ion Sapdaru,Cerasela Iosifescu,Tania Popa,Teodor Corban,Marioara Sterian,Georgeta Paduraru Burdujan,Geo Dobre,Catalina Harabagiu,Sanziana Tarta,Adina Cristescu,Constantin Bojog",,"Cristian Mungiu,Oleg Mutu",Cristian Mungiu
323270,"Nick Frangione,Artem Mishin,Jan Cornet,Brian Dorton,Javier Botet","Joseph Graham,Brian Dorton,Douglas Conner",,"Joseph Graham,Brian Dorton,Lee Matthews"
2652,"Patrick Wilson,Ellen Page,Sandra Oh,Odessa Rae,G.J. Echternkamp",Brian Nelson,"Michael Caldwell,David Higgins,Richard Hutton",David Slade
9813,"Elisha Cuthbert,Camilla Belle,Edie Falco,Martin Donovan,Shawn Ashmore,Katy Mixon,David Gallagher,Maria Cash,Jo Baker,Steve Uzzell,Ken Thomas,Rudy Costa,Myrna Cabello,Diane Quest,Quita Culpepper,Sharon Ploeger,Jamie Levels,Laura E. Johnston,Michelle Brew,Shannon Woodward",,"Andrea Sperling,Holly Wiersma,Tom Schatz,Carolyn Pfeiffer,Joel Michaely",Jamie Babbit
60421,"Nikohl Boosheri,Sarah Kazemy,Reza Sixo Safai,Soheil Parsa,Nasrin Pakkho,Sina Amedson,Keon Mohajeri",,,Maryam Keshavarz
157354,"Michael B. Jordan,Octavia Spencer,Melonie Diaz,Kevin Durand,Chad Michael Murray,Christina Elmore,Ariana Neal,Trestin George,Chris Riedell,Joey Oglesby",Ryan Coogler,"Forest Whitaker,Nina Yang Bongiovi",Ryan Coogler
