id,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,Unknown
5178,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8618,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352978,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9516,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23330,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26268,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
573,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310131,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11363,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25376,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
89540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46146,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14256,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224569,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39303,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
142061,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252360,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256740,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241766,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50839,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13551,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12586,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11564,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108346,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22051,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
436,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55347,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10070,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125490,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1585,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41436,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11257,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158015,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82507,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
20337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1685,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20737,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10991,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34086,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5854,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10285,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5780,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
223485,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29463,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18065,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53862,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30139,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
132344,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15582,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15158,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30309,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7509,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23531,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40247,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24126,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16642,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121986,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10683,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
246403,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
670,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35691,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317930,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11229,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22488,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82533,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50942,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84174,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34099,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
38033,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100975,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39563,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
234212,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170480,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192210,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26039,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79587,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260947,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
342502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43213,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44594,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55831,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
351043,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10226,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
66942,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
356483,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10281,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
630,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3034,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13025,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21461,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16016,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15875,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43306,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11072,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9730,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26371,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33106,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8875,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
72914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
139038,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
126509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9591,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10676,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1687,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24748,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
468,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50538,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25636,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19316,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84329,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157386,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1698,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20764,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45132,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76706,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
254472,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
332285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13569,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7512,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11798,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146631,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61038,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78373,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19933,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
756,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
433715,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9728,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9731,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309425,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14156,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360339,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
297621,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16205,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
887,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9517,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
364083,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
69640,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347548,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322443,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28165,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11561,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
270303,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12207,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92182,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
582,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55604,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9662,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20862,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2771,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43839,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1382,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301351,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4816,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7873,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331190,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15186,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
17994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8885,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250124,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57120,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22617,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55561,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24746,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22913,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
273899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20653,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
67373,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206296,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
35219,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28260,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
7515,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
